Id,Title,type,track,abstract_url,Authors,Abstract
S3LMTB,RISC-V Packed-SIMD Acceleration for Quantized Edge-AI Inference on Space-Qualified Platforms,poster,blind,http://cfp.riscv-europe.org/media/eu-summit-2026/question_uploads/RISCV-Summit-EU_submission_0tFT0kx.pdf,Carlos Rafael Tordoya Taquichiri,"Conservative/qualification-sensitive RISC-V ecosystems tend to view large architectural changes as costly due to hardware overhead, integration effort, software/toolchain adaptation, and assurance scope. This is especially relevant for platforms intended for harsh environments and long lifetimes such as space-oriented and radiation-tolerant platforms (e.g., NOEL-V). At the same time, there is growing interest in on-board processing to support time-critical decisions close to the sensor and reduce reliance on transmitting raw sensor data, increasing the demand for compute-intensive Edge-AI inference. In such settings, full vector architectures can deliver high throughput, but they tend to introduce additional architectural state and increase integration complexity across the hardware and software stack. Therefore, to introduce data-parallel acceleration with minimal disruption, we evaluate packed-SIMD as a small-change alternative based on packed subword parallelism that remains close to the existing register and memory model.
We consider two packed-SIMD options: SWAR and SPARROW. On a NOEL-V softcore, we implement SWAR operator kernels for the most computationally expensive layers and integrate them into the math backend of a space prequalified inference engine, running on a space prequalified RTOS (RTEMS6 SMP). Using a hardware SWAR unit for packed subword operations, we report full-model results with and without SWAR acceleration, showing improved inference performance without requiring a full vector architecture. Finally, we outline future work extending the same backend methodology to SPARROW to compare performance across packed-SIMD options."
SFGFJE,Who Checks the Checker? End-to-End Architectural SEU Tolerance for RISC-V Microcontroller Protection,poster,blind,http://cfp.riscv-europe.org/media/eu-summit-2026/question_uploads/template_StZHEcI.pdf,Michael Rogenmoser,"RISC-V-based microcontroller units (MCUs) are increasingly adopted in radiation-heavy environments such as space, where single-event upsets (SEUs) can cause bit-flips in sequential and combinational logic. RISC-V-based designs are ideally suited for these domains, as open architectures allow for fault-tolerance modifications, enhancing readiness for architectures and systems-on-chip (SoCs). While component-level architectural protection methods, such as error correction codes (ECC) and triple modular redundancy (TMR), can individually harden each component, they leave critical gaps: the voters, encoders, and decoders that implement these protections themselves remain unprotected and become single points of failure.
We propose an overlapping protection approach that addresses this fundamental “who checks the checker?” problem. By extending each protection domain to encompass the checking logic of adjacent domains, we achieve end-to-end fault tolerance across an entire RISC-V MCU without requiring radiation-hardened standard cells. We build on croc, an open-source, extensible RISC-V MCU platform based on the CVE2 core, incrementally applying ECC-protected SRAM, triple-core lockstep cores, a reliable OBI interconnect, and TMR peripherals.
Fault injection campaigns in both RTL and synthesized netlist show that the fully protected RISC-V MCU achieves over 99.9% fault coverage at 2.71× area overhead, 22% less than fine-grained triplication. Critically, without overlapping protection, 16.33% of faults in voter signals cause failures; with overlapping, this drops to 0.26%. All designs are implemented using the fully open-source IHP 130nm technology, Yosys, and OpenROAD."
SFZSB9,Rust on RISC-V: Alignment and Friction at the Hardware-Software Boundary,poster,blind,http://cfp.riscv-europe.org/media/eu-summit-2026/question_uploads/Rust_on_RISCV_Extended_Abstract_tRk9NEj.pdf,David de Rosier,"Rust is increasingly discussed in embedded and safety-aware systems, yet it remains uncommon in serious RISC-V projects. For teams working in C and assembly, the question is whether Rust meaningfully complements the RISC-V ecosystem at all.

This talk offers an engineering-level exploration of that question. Rather than a migration guide or code-heavy tutorial, it examines where Rust aligns with low-level RISC-V work - and where real friction remains.

Topics include:
- How Rust’s abstractions translate in bare-metal contexts,
- Toolchain realities, including LLVM constraints and custom ISA extension workflows,
- Practical limits around vector extension,
- Incremental adoption strategies for mixed C/Rust systems,
- Build reproducibility and multi-target configuration,
- Off-hardware testing and separation of logic from hardware layers.

The goal is to give engineers enough practical insight to judge whether Rust has a place in their RISC-V workflow. This is an exploratory talk, not a language tutorial - no prior Rust experience is required or assumed."
SXGTPT,CIRCE: CROSS Integrated RISC-V Cryptographic Extension,poster,blind,http://cfp.riscv-europe.org/media/eu-summit-2026/question_uploads/RISCV_Summit_26_CIRCE_4_YWbzKgC.pdf,"Valeria Piscopo, and aledolme","Post-Quantum Cryptography (PQC) is moving from algorithm selection to deployment, where performance, energy, and portability are key constraints, especially on embedded and IoT-class processors. Many PQC schemes stress general-purpose cores with large arithmetic workloads and heavy memory traffic. Instruction-set extensions (ISE) offer a practical middle ground: they speed up dominant kernels while preserving programmability.
In this context, we target post-quantum digital signatures, which remain under active evaluation, as reflected by NIST's 2023 call for additional schemes. We focus on CROSS, a code-based signature built from zero-knowledge proofs and the Restricted Syndrome Decoding Problem, and present CIRCE: a RISC-V–integrated extension connected through the Core-V eXtension Interface (CV-X-IF). CIRCE supports both R-SDP and R-SDP(G), runs across all official parameter sets without hardware retuning, and achieves an average 2x speed-up on a Zynq UltraScale+ FPGA with an ultra-compact footprint (down to 800 LUTs / 100 FFs)."
TMWG8J,Loop Optimization Practices for RISC-V,poster,blind,http://cfp.riscv-europe.org/media/eu-summit-2026/question_uploads/RISCV_Europe_Practice_on_Optimiz_hRcRqAx.pdf,Lei Qiu,"Compilers play a central role in unlocking the full performance potential of rapidly evolving RISC-V processors. In the practice of optimizing SPEC CPU 2006 and SPEC CPU 2017 using LLVM for RISC-V, a few compiler optimizations targeting RISC-V have been implemented, involving approaches that both enhance the effectiveness of individual optimization passes and refine how passes interact within the optimization pipeline. 
This work introduces four such optimizations integrated into LLVM: (1) extending loop interchange to support loops containing reduction patterns, (2) enhancing loop strength reduction for nested loops, (3) eliminating unnecessary loop counters to unlock further optimizations such as loop unroll, and (4) refactoring multi-dimensional array accesses to enable subsequent redundant computation elimination. While motivated by RISC-V performance tuning, the proposed techniques can also benefit other architectures such as x86. Evaluated on SPEC CPU 2006 and SPEC CPU 2017, these improvements achieve performance gains ranging from 6\% to 54\% across Intel i9-11900K, SpacemiT Key Stone K1, and XiangShan KMHv3 platforms."
TYLEYW,"Fault-Tolerant Open-Source CVA6 Core for Automotive, Aeronautics and Space",poster,blind,http://cfp.riscv-europe.org/media/eu-summit-2026/question_uploads/RVSummitEU26-CVA6-safe_v5_clean_C12Cqk9.pdf,Jérôme Quévremont,"This paper presents a radiation-hardened, open-source RISC-V CVA6 core designed for space, aeronautics, and automotive applications, where Single Event Upsets (SEUs) threaten reliability or safety. The design integrates error detection and recovery in L1 caches and Dual-Core Lockstep (DCLS) with temporal diversity. For non-critical workloads, the system supports Asymmetric Multiprocessing (AMP), enabling independent core operation. Tested with Linux and Zephyr, this work is inspired by RISC-V International’s Functional Safety white paper and advances open-source, fault-tolerant computing for critical systems. It is being integrated in a new 18 nm SoC for AI."
UCSJXG,Bringing Cloud-Connected Automotive Workloads to RISC-V: A CVA6-Based FPGA Case Study,poster,blind,http://cfp.riscv-europe.org/media/eu-summit-2026/question_uploads/RISC_V_Summit_2026__Bringing_Clo_SAAI0Zm.pdf,"Holger Blasum, and Tianhai Liu","An end-to-end case study evaluating cloud-connected workloads on CVA6 platforms is presented.
System behaviour under increasing telemetry loads is analysed using CAN trace replay.
The results provide empirical insights into the suitability of open RISC-V platforms for industrial deployment and highlight further optimisation."
V33F9K,Exploring AI Acceleration Paradigms for Automotive RISC-V Platforms,poster,blind,http://cfp.riscv-europe.org/media/eu-summit-2026/question_uploads/blind-Exploring_AI_Acceleration__h6URqdP.pdf,"DAVID ALBACETE SEGURA, and Anestis Athanasiadis","The transition toward centralized automotive computing platforms demands scalable, high-performance, and energy-efficient AI acceleration tightly integrated with open instruction set architectures. Within the European Chips Joint Undertaking framework, the [PROJECT NAME] project develops a next-generation automotive hardware platform based on RISC-V technology.
This paper explores three hardware acceleration paradigms applicable to RISC-V-based automotive systems: (i) memory-mapped monolithic accelerators, (ii) custom ISA extensions tightly coupled to the processor pipeline, and (iii) Near-Memory Computing (NMC) architectures. We present an ongoing comparative study evaluating their applicability to representative automotive AI kernels, including conventional neural networks (CNNs, MLPs), data-driven battery models, and emerging Spiking Neural Networks (SNNs).
While all paradigms provide workload-dependent performance benefits, preliminary architectural analysis suggests that Near-Memory Computing offers superior scalability and energy efficiency for memory-bound AI workloads. Complementing the hardware effort, we develop a software ecosystem leveraging MLIR-based compilation flows to efficiently map both conventional and neuromorphic models onto heterogeneous RISC-V accelerators."
VRKMGE,RISC-V Hardware Accelerator for 2-D Discrete Cosine Transform,poster,blind,http://cfp.riscv-europe.org/media/eu-summit-2026/question_uploads/rv_fdct2d_abstract_g2IUkf0.pdf,Andrei Stan,"The Discrete Cosine Transform (DCT) is a key component in image and video compression systems due to its high energy compaction and efficient implementation. This paper presents a hardware accelerator for the 2-D DCT integrated into RISC-V–based FPGA systems. The design relies on an optimized 8-point 1-D DCT algorithm requiring only 11 multiplications and 29 additions, extended to 2-D using row–column decomposition. The accelerator employs a three-stage pipeline performing row-wise transform, column-wise transform, and quantization. It was integrated with both MicroBlaze V and CVA6 RISC-V cores and implemented on AMD VCU128 and KCU116 FPGA development boards. Experimental results for multiple image resolutions show significant performance improvements compared with the software implementation, achieving speedups of up to 44.56× and a throughput of 2 Mpixel/s at 100 MHz. The accelerator uses modest FPGA resources, enabling multiple instances and demonstrating its suitability for accelerating image and video compression pipelines in RISC-V–based systems."
VVBBMK,kepler-formal: Open Logic Equivalence Checking for RISC-V CI Workflows,poster,blind,http://cfp.riscv-europe.org/media/eu-summit-2026/question_uploads/RISC_V_2026_i8I60u1.pdf,Christophe Alexandre,"The rapid expansion of the RISC-V ecosystem has led to an increasing number of open hardware projects hosted on collaborative platforms such as GitHub. While modern software development benefits from mature continuous integration and continuous deployment (CI/CD) methodologies, equivalent automated verification infrastructure remains limited for hardware design. In particular, formal verification tools such as logic equivalence checking (LEC) remain largely restricted to proprietary EDA solutions.
This work explores the use of lightweight open-source EDA tools as scalable verification agents for open hardware development workflows. We present an open-source logic equivalence checking tool designed to operate efficiently within CI environments for RISC-V projects. Built on a high-performance C++ infrastructure for netlist representation and analysis, the tool enables rapid equivalence verification between different RTL transformations and synthesized netlists. Experimental results on open RISC-V designs demonstrate that automated equivalence checks can be integrated into CI pipelines with execution times compatible with typical pull request validation workflows. This approach provides a practical first verification gate for open hardware repositories before deeper sign-off verification using commercial tools."
VXCZWW,The Next Generation RISC-V SoCs for Space Communications,poster,blind,http://cfp.riscv-europe.org/media/eu-summit-2026/question_uploads/celestars_riscv_summit_2026-5_YEqxvy1.pdf,Marco Bertuletti,"Non-Terrestrial Networks (NTN) require software-defined payloads to stretch the lifetime of space-components, while meeting strict real-time and power constraints. We evaluate the end-to-end 5G NTN up&downlink on a single rv64gc core. Measurements show that 273× speedup is needed to run the uplink in 1ms transmission time interval (TTI). We argue that programmable decoupled vector datapaths, implementing the RISC-V ""V"" extension are the key to bridge performance gaps, while preserving long term flexibility for space-grade systems."
W3ANF8,Profiling and Optimizing AME for Matrix Multiplication,poster,blind,http://cfp.riscv-europe.org/media/eu-summit-2026/question_uploads/Profiling_and_Optimizing_AME_for_gEp7wiB.pdf,Xinlei Zhao,"The RISC-V ecosystem is evolving toward AI-oriented computing, with matrix-oriented proposal directions such as AME, VME, and IME attracting increasing attention. In LLM inference, matrix multiplication constitutes one of the dominant computation patterns, and quantized matrix multiplication is widely adopted by many accelerators to improve efficiency. In this setting, the practical value of matrix-oriented proposals depends not only on the instruction capabilities they provide, but also on how effectively representative operators can be mapped onto realistic execution flows. This work presents an operator-level profiling study of a currently discussed AME proposal for RISC-V AI. We first design representative matrix operators for quantized LLM-style workloads, then develop a gem5-based platform with support for the AME proposal, and profile matrix multiplication on this platform. Based on these observations, we further analyze scaled matrix multiplication as an extended operator flow and discuss a possible scaled matrix multiplication instruction strategy as a future optimization direction."
WDXS8R,Toward an open-source platform for multi-lead Embedded ECG Processing on RISC-V processors,poster,blind,http://cfp.riscv-europe.org/media/eu-summit-2026/question_uploads/2026_RISCV_Heartbeats_LQ8Tz5J.pdf,Da Rocha Carvalho Bruno,"Interest in edge inference for biomedical applications has boomed in recent years, given its benefits in terms of data privacy, low latency, and reduced cloud costs. We present Embedded ECG Processing on RISC-V(EEP-V), an end-to-end platform for multi-lead embedded ECG processing on RISC-V processors. EEP-V combines a custom multi-lead acquisition board, real-time digital signal conditioning, and on-device neural network inference in a fully local processing pipeline without cloud offloading. The platform is designed as an open-source hardware/software stack to support reproducible research on embedded cardiac monitoring. Our implementation targets a heterogeneous RISC-V architecture based on GAP9 and supports concurrent processing of up to 12 ECG leads. We validate the complete acquisition-to-inference pipeline using a medical-grade patient simulator and a reference multi-class arrhythmia classification model from PhysioNet/CinC Challenge 2021. On the deployed system, inference completes in 28 ms using 488 kB of L2 memory and consumes less than 1.8 mJ per classification, while the full pipeline consumes about 7 mJ per inference cycle. These results show the feasibility of an end-to-end multi-lead ECG processing platform on RISC-V and provide an open foundation for future embedded cardiac-monitoring research."
WHMPM8,ONNX Runtime Convolution Acceleration on RISC-V via RVV,poster,blind,http://cfp.riscv-europe.org/media/eu-summit-2026/question_uploads/_RV_Summit_2026__Onnx_Convolutio_BmnlkDM.pdf,Jose Sanchez-Yun,"Inference engines are specialized software systems designed to execute pre-trained Machine Learning models. ONNX Runtime (ORT) emerges as a leading open-source inference engine for the Open Neural Network Exchange (ONNX) format, allowing models to be deployed regardless of the framework in which they were trained.
        While ORT provides a flexible architecture for deploying models across diverse hardware, it currently lacks architecture-specific optimizations for RISC-V. Consequently, computationally intensive tasks such as the convolution operation—which accounts for the majority of inference time in Convolutional Neural Networks (CNNs)—suffer from hardware underutilization by relying on standard scalar instructions. In this paper, we address this gap by proposing an optimized convolution implementation leveraging the RISC-V Vector Extension (RVV) and integrating it as a custom Execution Provider in ORT. We evaluate our solution on a Banana Pi BPI-F3 board across six standard reference CNN models. Experimental results show that our RVV-accelerated implementation achieves speedups of up to 3x compared to the official scalar ORT release, significantly improving CNN inference performance on RISC-V platforms."
WKS77D,Hardware support in RISC-V for ternary LLMs,poster,blind,http://cfp.riscv-europe.org/media/eu-summit-2026/question_uploads/RisckV_summit_26_blind_vXaWTb7.pdf,David Aledo,"Language models are becoming increasingly common, and their number of parameters is continuously increasing, imposing huge memory capacities. One of the most common techniques to reduce their memory footprint is weight quantization. Ternary models are one of the most extreme cases of quantization. So far, most hardware proposals focus on FPGA-based accelerators to optimize inference in quantized models, while current general-purpose processors have limited support (up to 8-bit integers). In this work we attempt a preliminary analysis of the potential benefits of moving the quantization hardware support directly to the processor. To do so, we make use of a state-of-the-art inference framework for CPUs and Small Language Models, evaluating what the competitive advantages of having dedicated SIMD hardware for quantized operations. The results show a speedup x2 (tokens/s) on a 350MB Small Language Model with a tendency to increase the speedup with the model size, using a minimal increase of the hardware resources (1.25% in LUTs)."
WVYG7T,Evaluating the Impact of Vector Co-Processors on Memory Hierarchies through Hybrid Simulation,poster,blind,http://cfp.riscv-europe.org/media/eu-summit-2026/question_uploads/riscv_summit_blind_v2_XjYNj2V.pdf,J Parker Jones,"With the proliferation of data-hungry accelerators and co-processors in embedded system design, co-design of processors and memory systems is becoming more important.  Current simulation techniques for processors rely on oversimplified and inflexible memory models, while techniques for memory system simulation tend to only utilize simple processor models.  In this work, we integrate a cycle-accurate Verilator processor and vector co-processor model with the Gem5 memory simulator in order to evaluate the full impact of a data-hungry co-processor on the memory system and main core performance, and to provide a framework for future co-design of both processor and memory systems."
WWSLLF,Sail-RISC-V and Spike for RISC-V Vector: Toward Consistent Golden Reference Behavior,poster,blind,http://cfp.riscv-europe.org/media/eu-summit-2026/question_uploads/2026_RISC-V_Summit_EU_RVVTS_Spik_A5Bz3nu.pdf,"Daniel Große, Katharina Ruep, and Manfred Schlägl","In recent years, the executable specification generated from Sail-RISC-V has increasingly been considered as a successor to the widely used Spike ISA Simulator as golden reference for RISC-V, including the complex and highly configurable RISC-V Vector Extension (RVV). In this paper, we compare the RVV behavior of Sail-RISC-V against Spike using the automated testing framework RVVTS. While Sail-RISC-V largely matches Spike under positive testing (0.23% deviations), negative testing reveals substantially more deviations (3.73%), highlighting remaining issues in Sail-RISC-V’s RVV instruction validity checking under dynamic configurations."
XANKHZ,Reproducibility in open-source RISC-V HW flows,poster,blind,http://cfp.riscv-europe.org/media/eu-summit-2026/question_uploads/Reproducible-RISCV-HW-flows_SOzKb5K.pdf,"Anmol Xx, and Petr Kourzanov","Open-source hardware is booming. To prevent fragmentation, encourage collaboration and reuse we propose the RISC-V to join forces with Reproducible Builds communities and concentrate innovation potential where its needed most: creation of new micro-architectures, IPs and their integration into new SoCs and applications. To facilitate this goal, we chose Guix, a rigorous solution for reproducible software artefacts. We apply it to dependency management & reproducibility problems in open-source hardware and show the validity of the approach, taking CVA6 as a running example. The end result - a fully reproducible collection of packaged tests, emulation, simulation and cycle-accurate models - shows a promising workflow that could (in future) scale to support larger RISC-V community with reusable software & hardware components for next-generation platforms."
XDQWMR,Sail-RISCV-WASM A Browser-Native RISC-V Toolchain and Debugging Workbench,poster,blind,http://cfp.riscv-europe.org/media/eu-summit-2026/question_uploads/Sail-RISCV-WASM_A_Browser-Native_28aCa9K.pdf,"Yunxiang Luo, and Mingzhu Yan","This paper presents Sail-RISCV-WASM, which addresses three common limitations of existing browser-based RISC-V tools: fragmented capabilities, limited configurability, and disconnected build/debug pipelines. The system uses `sail-riscv` as its semantic baseline and compiles it to WebAssembly, forming a three-layer architecture in a pure browser environment: a Sail decode/execute layer, a toolchain layer (gas/ld/objdump), and a metadata layer based on the RISC-V UDB. Based on this architecture, the paper defines two core workflows. The first is configuration-sensitive online encode/decode with instruction metadata navigation for cross-configuration behavior comparison. The second is an in-browser assemble-to-ELF, execute, and interactive debugging loop, supporting instruction-level stepping, source-line stepping, synchronized source/disassembly views, and register/memory tracing. Results show that the system provides a complete single-page flow from exploration to build to diagnosis, with strong extension coverage and configuration flexibility."
XFYMDU,Practical Implications of SPMP-Based Virtualization in RISC-V,talk,blind,http://cfp.riscv-europe.org/media/eu-summit-2026/question_uploads/RVSummit_2026_SPMP_hyp_blind_reauhtn.pdf,Manuel Rodríguez,"The RISC-V SPMP for Hypervisor specification enable MMU-less virtualization through a multi-layered memory protection architecture. While this model provides strong isolation for mixed-criticality MCUs, concerns have been raised regarding the hardware overhead and timing impact of multiple PMP layers. In this work, we present an empirical evaluation of an SPMP for Hypervisor proof-of-concept implementation. We analyze FPGA resource utilization and timing behavior as a function of entry count and discuss realistic entry requirements for MCU-based virtualization workloads, providing insights for hardware designers adopting SPMP-based architectures."
XTDV7A,RISC-V Vector 1.0 code Generation in MLIR-xDSL,poster,blind,http://cfp.riscv-europe.org/media/eu-summit-2026/question_uploads/2026_RISCV_summit_abstract_zI78et0.pdf,JLEI,"The fragmented RISC-V ecosystem demands portable, high-performance code generation for the Vector Extension (RVV 1.0). Upstream MLIR (LLVM 22.0) lacks two critical lowering stages needed for this: it cannot flatten dynamic memref ma- trix references into C pointers, nor emit Vector-Length-Agnostic (VLA) RVV intrinsics. This paper closes that gap with a six-stage hybrid MLIR–xDSL compilation workflow that automatically generates parameterized, hardware-aware C micro- kernels for GEMM entirely in Python, without modifying the MLIR C++ codebase. On a COTS BananaPi F3 board (SpaceMiT K1, 256-bit RVV 1.0), we show: (i) isolated micro-kernels match or exceed hand-written reference code (0.98×– 1.05×), peaking at 16.2 GFLOPS at the optimal 16×15 tile; (ii) on BERT-Large transformer layers (B1–B5), generated micro-kernels consistently surpass OpenBLAS, reaching up to 12.2 GFLOPS against the baseline’s 5.1 GFLOPS (a 2.4× speedup) and maintaining an average 15–27% performance advantage across all layer dimensions."
XYRVET,Anonymized+: re-assessing split vector and scalar cache designs for increased efficiency,poster,blind,http://cfp.riscv-europe.org/media/eu-summit-2026/question_uploads/Bicameral__Cache_Summit_Abstract_YcvoIvh.pdf,"Aitor Echevarría, and Borja Perez","This paper introduces the Anonymized+, an enhanced version of the Anonymized; a vector-aware memory hierarchy that separates vector and scalar accesses into two cache partitions tailored to the needs of each kind of access, improving spatial locality for vectors and eliminating scalar interference. The new design aims to reduce implementation complexity and improve energy efficiency, while retaining the performance improvements of the original proposal, by introducing a set associative design and an alternative opportunistic dirty block management scheme. Experimental results on thirteen benchmarks across various configurations show a 7x area reduction and 18x energy savings, while retaining an average 1.59x speedup w.r.t a conventional cache."
YAEZRU,Revisiting x86-64 to RISC-V Binary Translation: A Hardware/Software Co-Design Path,poster,blind,http://cfp.riscv-europe.org/media/eu-summit-2026/question_uploads/riscv_europe_summit-wxy_jzn3s06.pdf,Xieyuan Wu,"RISC-V is rapidly emerging as an open and extensible ISA, yet its adoption in desktop and server environments remains constrained by the dominance of the x86-64 software ecosystem. Dynamic binary translation (DBT) provides a practical mechanism for executing legacy x86-64 binaries on RISC-V without source code, but purely software-based DBT often incurs substantial overhead. In this work, we investigate a hardware/software co-designed approach for user-level x64-to-RV64 translation. We begin with a fine-grained characterization of runtime instruction behavior from SPEC CPU 2017 benchmarks, and extract micro-operation (μop) information for different instruction variants on a representative x86 microarchitecture. By correlating dynamic execution profiles with μop-level complexity, we introduce a quantitative model of semantic inflation, which exposes the semantic gap introduced by cross-ISA translation by discounting the inherent execution complexity of CISC instructions. This model enables us to systematically identify instruction variants that exhibit disproportionate expansion and reveals the underlying causes of this bloat. Based on these insights, we propose targeted hardware extensions to mitigate translation overhead. We implement the proposed approach in a Box64-based prototype and evaluate it through QEMU-based simulation. Experimental results demonstrate a significant reduction in the number of translated instructions, indicating a practical path toward near-native cross-ISA execution efficiency."
YLJJMH,CHERI RVY development support platform,poster,blind,http://cfp.riscv-europe.org/media/eu-summit-2026/question_uploads/CHERI_RVY_development_support_pl_1KijziU.pdf,Alexandre Joannou,"We present the development flow and platform we have built to support CHERI development and ratification of the RVY extension. CHERI is an ISA extension providing hardware support for capabilities - unforgeable memory references embedding a memory address as well as bounds and permissions metadata. It enables spatial and temporal memory safety by design. We have developed a comprehensive workflow used to validate the proposed RVY extension both for functionality and performance. We maintain and make use of a formal golden model, which we leverage for design verification effort through directed-random fuzz testing of architectural features under development. We gather core CHERI functionalities in a reusable RTL library to use across multiple commercial and research implementations, maximising reuse of verification effort. We build and boot soft-core images of CHERI-enabled systems on FPGA at scale, enabling software development and performance
evaluation of RV64Y microarchitectures and software stacks. This infrastructure has enabled rapid convergence for the development of the RVY extension with a high level of confidence in functionality and performance. We are now making use of this infrastructure to further enable various streams of research."
YXSRKX,CVA6 Optimization,poster,blind,http://cfp.riscv-europe.org/media/eu-summit-2026/question_uploads/CVA6_Optimization_dge4GVU.pdf,"Udaya Subedi, and Angela Gonzalez","CVA6 is an open-source RISC-V core with highly configurable parameters for tailoring the core to various
applications. An optimization-oriented analysis of the current implementation showed that the scoreboard (SB) and controller are the biggest combinational modules involved in the critical path. The SB is in charge of many crucial functions, including issuing, forwarding, writeback, and committing, while the controller manages all the stages of the core. This work presents two optimization proposals:  re-order buffer (ROB) and Issue logic separation from the Scoreboard and registering Controller output. Preliminary results show promising outcomes in implementing the core, relaxing the timing, which in turn enables operating at a higher frequency. With this optimization, we get to improve the maximum frequency of operation by 12.5% for the existing FPGA configuration from OpenHW for Xilinx FPGA."
Z8GZYW,RVV Tips & Tricks,poster,blind,http://cfp.riscv-europe.org/media/eu-summit-2026/question_uploads/template_LtFbBD7.pdf,Olaf Bernstein,"The RISC-V vector extension introduces SIMD instructions to RISC-V, however many known patterns in other SIMD extensions don't translate 1-to-1.
Therefore, the goal of this document is to share various RVV tips and tricks as well as some common pitfalls.
It should help people familiar with other SIMD ISAs to figure out how to efficiently express many common patterns in RVV.
We collected these paradigms while porting various software and algorithms to RVV."
ZBRZ7X,Benchmarking the Vortex RISC-V GPU for Sparse Workloads,poster,blind,http://cfp.riscv-europe.org/media/eu-summit-2026/question_uploads/RISCV-summit-blind_gZL1mgU.pdf,Jules Dubois,"Many computational problems require the processing of large sparse matrices, where the vast majority of entries are zero. The irregular distribution of the non-zero elements in these matrices stresses the memory system resulting in performance being bottlenecked by the memory bandwidth. On parallel architectures, workload imbalances also limit performance. Graphics Processing Units (GPUs) runnning sparse matrix kernels using state-of-the-art Basic Linear Algebra Subsystem (BLAS) libraries are central in modern HPC systems. Although RISC-V application processors are gaining in performance, RISC-V based GPUs are in an early stage of development. We benchmark sparse kernels both on modern HPC-grade GPUs and on Vortex, a RISC-V GPU that is gaining adoption. We analyse their performance under memory-bound workloads and report the gaps in software and hardware required to enable efficient sparse BLAS processing on RISC-V GPUs."
ZBWEM7,ANSSI IPECC-Accelerated ECC on CVA6 RISC-V SoC: Integration and Benchmarking,poster,blind,http://cfp.riscv-europe.org/media/eu-summit-2026/question_uploads/riscv-summit-2026--IPECC-LIBECC-_POAhdgC.pdf,IGHILAHRIZ Billal,"In this paper, we present the integration of IPECC, an open source side-channel-resistant ECC hardware accelerator developed by the French national agency ANSSI. The accelerator is integrated into the CVA6 RISC-V SoC and prototyped on a Genesys 2 (XC7K325T) FPGA. Using the libecc cryptographic library, we evaluate eight signature scheme/curve combinations in three configurations: software-only execution, hardware acceleration without contermeasures, and fully protected hardware acceleration. With all countermeasures active, IPECC reduces ECDSA P-256 signature latency from 1.13 s to 180 ms (a 6.3x speedup), reaching 7.8x for Schnorr-based schemes and scaling up to 9.1x for P-521. On the FPGA target, the countermeasure overhead varies drastically from +3% (hash-dominated EdDSA) to +279% (Schnorr-based schemes). We demonstrate that this variance is fundamentally driven by the physical True Random Number Generator (TRNG) latency and each protocol’s specific reliance on scalar multiplication. In its compact P-256 configuration, the accelerator occupies only 4.2% of the FPGA LUT fabric (3,602 LUTs, 12 DSP48E1). Overall, this platform provides a practical basis for benchmarking ECC acceleration and side-channel countermeasures on CVA6."
ZBWRKF,Distinguishing Exploit Failure from Effective CHERI Protection on RISC-V,poster,blind,http://cfp.riscv-europe.org/media/eu-summit-2026/question_uploads/Distinguishing-Exploit-Failure-f_epMxVdn.pdf,"Andreas Hinterdorfer, Daniel Große, and Manfred Schlägl","CHERI extends conventional ISAs with hardware-enforced capabilities to provide fine-grained memory protection and its integration in RISC-V is gaining momentum with RVY. As adoption grows, implementations must be evaluated to ensure working CHERI protection mechanisms. We show that existing memory-corruption exploit implementations do not directly carry over to CHERI-enabled architectures, and that observed exploit failures (i.e., unsuccessful exploits) do not necessarily imply effective protection. To resolve this ambiguity, we propose a methodology that temporarily disables CHERI enforcement within a RISC-V VP. Comparing exploit behavior with and without CHERI enforcement under otherwise identical conditions makes it possible to distinguish exploit failure from effective CHERI protection."
ZE8LDR,Performance Characterization and Profiling of HQC Autovectorization on RISC-V Vector cores,poster,blind,http://cfp.riscv-europe.org/media/eu-summit-2026/question_uploads/RVSummitEU26_HQCRV-9_R2kNQq4.pdf,Vito Cucinelli,"The emergence of quantum computers threatens traditional cryptographic schemes, requiring the development of post-quantum algorithms. In this paper, we study the performance of the Hamming Quasi-Cyclic (HQC) scheme, the new Key Encapsulation Method (KEM) ratified by NIST in March 2025. We analyze different implementation approaches for the Sargantana RV64GBV core using the standard RISC-V bit-manipulation (B) and vector (V) extensions. We compare reference implementations against auto-vectorized code and then provide an overview of how to analyze and profile these implementations using RAVE."
ZFMXUE,1W Envelope: Area-Energy Trade-offs of Scalable RISC-V Systolic Arrays in Sky130,poster,blind,http://cfp.riscv-europe.org/media/eu-summit-2026/question_uploads/1w_envelope_riscv_blind_VL3mvy3.pdf,Daniel Klünder,"Deploying high-performance AI inference on autonomous drones requires a precise balance between computational throughput and a strict 1W power envelope. This paper presents a vertical design space exploration (DSE) of the RISC-V Gemmini accelerator, scaling from 8x8 to 32x32 mesh configurations in the SkyWater 130nm process. Through an end-to-end evaluation using a YOLOv4-tiny model on the VisDrone dataset, we demonstrate a 74.75% reduction in model memory footprint via INT8 quantization and a speedup of up to 2352x compared to a RISC-V CPU baseline. Our results indicate that while the 32x32 mesh excels in peak throughput, the 16x16 mesh represents the optimal “sweet spot” for 1W-limited drone chiplets, combining high performance with manageable leakage and area."
